,Date,Open,High,Low,Close,Volume,daily_return_normalized
301,02/01/22,45.89,46.1,42.29,45.91,37795566,0.029834006280843317
302,01/31/22,38.99,44.75,38.3,44.58,39362539,0.16063525123665712
303,01/28/22,36.37,38.41,33.095,38.41,43946680,0.05638063806380633
304,01/27/22,43.4,43.45,36.0,36.36,50033699,-0.1367521367521367
305,01/26/22,43.78,47.1,40.105,42.12,46405008,0.048021895994028396
306,01/25/22,41.77,43.35,39.38,40.19,40326262,-0.11573157315731586
307,01/24/22,41.0,45.48,36.6179,45.45,53719180,0.03980782429649965
308,01/21/22,45.22,48.93,43.4,43.71,45826473,-0.04957599478147423
309,01/20/22,52.12,53.2,45.81,45.99,32438820,-0.0950413223140496
310,01/19/22,57.48,58.155,50.73,50.82,28683330,-0.09217577706323676
